"lon","lat","date","rain"
"21.25","-28.75",1989-09-01,0.138369649648666
"23.75","-28.75",1989-09-01,0.308548450469971
"21.25","-26.25",1989-09-01,0.0372811630368233
"23.75","-26.25",1989-09-01,0.028343241661787
"21.25","-28.75",1989-10-01,0.0198277272284031
"23.75","-28.75",1989-10-01,0.0207133255898952
"21.25","-26.25",1989-10-01,0.0536000654101372
"23.75","-26.25",1989-10-01,0.366826951503754
"21.25","-28.75",1989-11-01,0.49136421084404
"23.75","-28.75",1989-11-01,0.933531522750854
"21.25","-26.25",1989-11-01,0.34475439786911
"23.75","-26.25",1989-11-01,1.97486507892609
"21.25","-28.75",1989-12-01,0.0862596556544304
"23.75","-28.75",1989-12-01,0.595752775669098
"21.25","-26.25",1989-12-01,0.368889540433884
"23.75","-26.25",1989-12-01,1.35491394996643
"21.25","-28.75",1990-01-01,0.456209450960159
"23.75","-28.75",1990-01-01,0.998680651187897
"21.25","-26.25",1990-01-01,0.887329816818237
"23.75","-26.25",1990-01-01,1.63051223754883
"21.25","-28.75",1990-02-01,1.65488183498383
"23.75","-28.75",1990-02-01,2.64202642440796
"21.25","-26.25",1990-02-01,1.02707302570343
"23.75","-26.25",1990-02-01,2.68678498268127
"21.25","-28.75",1990-03-01,1.02938890457153
"23.75","-28.75",1990-03-01,1.97407031059265
"21.25","-26.25",1990-03-01,1.40475010871887
"23.75","-26.25",1990-03-01,2.27667665481567
"21.25","-28.75",1990-04-01,1.88549256324768
"23.75","-28.75",1990-04-01,1.7908239364624
"21.25","-26.25",1990-04-01,1.42621064186096
"23.75","-26.25",1990-04-01,2.14145874977112
"21.25","-28.75",1990-05-01,0.0385309457778931
"23.75","-28.75",1990-05-01,0.047137726098299
"21.25","-26.25",1990-05-01,0.0185653083026409
"23.75","-26.25",1990-05-01,0.0544239059090614
"21.25","-28.75",1990-06-01,0.649579107761383
"23.75","-28.75",1990-06-01,0.515015542507172
"21.25","-26.25",1990-06-01,0.103434517979622
"23.75","-26.25",1990-06-01,0.0534509718418121
"21.25","-28.75",1990-07-01,0.0159424692392349
"23.75","-28.75",1990-07-01,0.02744528837502
"21.25","-26.25",1990-07-01,0.015126921236515
"23.75","-26.25",1990-07-01,0.0255285408347845
"21.25","-28.75",1990-08-01,0.0070733348838985
"23.75","-28.75",1990-08-01,0.0691103264689445
"21.25","-26.25",1990-08-01,0.000216011161683127
"23.75","-26.25",1990-08-01,0.0307141244411469
"21.25","-28.75",1990-09-01,0.0502793826162815
"23.75","-28.75",1990-09-01,0.0837724655866623
"21.25","-26.25",1990-09-01,0.0119455195963383
"23.75","-26.25",1990-09-01,0.08467797935009
"21.25","-28.75",1990-10-01,0.00369998533278704
"23.75","-28.75",1990-10-01,0.0536334551870823
"21.25","-26.25",1990-10-01,0.181252211332321
"23.75","-26.25",1990-10-01,0.564398944377899
"21.25","-28.75",1990-11-01,0.130564093589783
"23.75","-28.75",1990-11-01,0.242121607065201
"21.25","-26.25",1990-11-01,0.203321292996407
"23.75","-26.25",1990-11-01,0.294481426477432
"21.25","-28.75",1990-12-01,0.911707162857056
"23.75","-28.75",1990-12-01,1.32888913154602
"21.25","-26.25",1990-12-01,1.08279275894165
"23.75","-26.25",1990-12-01,1.5090000629425
"21.25","-28.75",1991-01-01,2.78670597076416
"23.75","-28.75",1991-01-01,4.23472166061401
"21.25","-26.25",1991-01-01,3.73598885536194
"23.75","-26.25",1991-01-01,5.71176242828369
"21.25","-28.75",1991-02-01,0.637998759746552
"23.75","-28.75",1991-02-01,2.51323461532593
"21.25","-26.25",1991-02-01,1.2889347076416
"23.75","-26.25",1991-02-01,2.2287232875824
"21.25","-28.75",1991-03-01,2.2977249622345
"23.75","-28.75",1991-03-01,4.56683683395386
"21.25","-26.25",1991-03-01,2.46612668037415
"23.75","-26.25",1991-03-01,3.96306824684143
"21.25","-28.75",1991-04-01,0.0962743759155273
"23.75","-28.75",1991-04-01,0.014411399140954
"21.25","-26.25",1991-04-01,0.00830875057727098
"23.75","-26.25",1991-04-01,0.00264806766062975
"21.25","-28.75",1991-05-01,0.00381968985311687
"23.75","-28.75",1991-05-01,0.0278519932180643
"21.25","-26.25",1991-05-01,0.0052199037745595
"23.75","-26.25",1991-05-01,0.00294474954716861
"21.25","-28.75",1991-06-01,0.492716640233994
"23.75","-28.75",1991-06-01,1.72700786590576
"21.25","-26.25",1991-06-01,0.200612902641296
"23.75","-26.25",1991-06-01,1.07869112491608
"21.25","-28.75",1991-07-01,0.00796704832464457
"23.75","-28.75",1991-07-01,4.92113395011984e-05
"21.25","-26.25",1991-07-01,0.0156061146408319
"23.75","-26.25",1991-07-01,0.0109346341341734
"21.25","-28.75",1991-08-01,0.00552478944882751
"23.75","-28.75",1991-08-01,0.00109359005000442
"21.25","-26.25",1991-08-01,0.000315562647301704
"23.75","-26.25",1991-08-01,0.00261404435150325
"21.25","-28.75",1991-09-01,0.817488312721252
"23.75","-28.75",1991-09-01,0.693398177623749
"21.25","-26.25",1991-09-01,0.468655526638031
"23.75","-26.25",1991-09-01,1.0302939414978
"21.25","-28.75",1991-10-01,1.51431727409363
"23.75","-28.75",1991-10-01,3.68186116218567
"21.25","-26.25",1991-10-01,0.830084383487701
"23.75","-26.25",1991-10-01,1.82364153862
"21.25","-28.75",1991-11-01,0.324588924646378
"23.75","-28.75",1991-11-01,0.881643414497375
"21.25","-26.25",1991-11-01,0.509980022907257
"23.75","-26.25",1991-11-01,0.98432993888855
"21.25","-28.75",1991-12-01,0.868082940578461
"23.75","-28.75",1991-12-01,1.30220866203308
"21.25","-26.25",1991-12-01,1.81482470035553
"23.75","-26.25",1991-12-01,1.44254016876221
"21.25","-28.75",1992-01-01,0.141454428434372
"23.75","-28.75",1992-01-01,0.278373897075653
"21.25","-26.25",1992-01-01,0.22155399620533
"23.75","-26.25",1992-01-01,0.311280161142349
"21.25","-28.75",1992-02-01,0.512669861316681
"23.75","-28.75",1992-02-01,0.567111313343048
"21.25","-26.25",1992-02-01,0.336572110652924
"23.75","-26.25",1992-02-01,0.909562230110168
"21.25","-28.75",1992-03-01,0.660379528999329
"23.75","-28.75",1992-03-01,1.59567975997925
"21.25","-26.25",1992-03-01,0.958918213844299
"23.75","-26.25",1992-03-01,0.784381330013275
"21.25","-28.75",1992-04-01,0.0608403831720352
"23.75","-28.75",1992-04-01,0.241657763719559
"21.25","-26.25",1992-04-01,0.149362117052078
"23.75","-26.25",1992-04-01,0.405770421028137
"21.25","-28.75",1992-05-01,0.00510502746328712
"23.75","-28.75",1992-05-01,0.000367677013855428
"21.25","-26.25",1992-05-01,0.00567272817716002
"23.75","-26.25",1992-05-01,0
"21.25","-28.75",1992-06-01,0.01513796672225
"23.75","-28.75",1992-06-01,0.0186991952359676
"21.25","-26.25",1992-06-01,0.010751836001873
"23.75","-26.25",1992-06-01,0.00524431932717562
"21.25","-28.75",1992-07-01,0.0530718043446541
"23.75","-28.75",1992-07-01,0.0207667779177427
"21.25","-26.25",1992-07-01,0.0165048241615295
"23.75","-26.25",1992-07-01,0.00169069459661841
"21.25","-28.75",1992-08-01,0.288169771432877
"23.75","-28.75",1992-08-01,0.465289145708084
"21.25","-26.25",1992-08-01,0.062159825116396
"23.75","-26.25",1992-08-01,0.140994146466255
"21.25","-28.75",1992-09-01,0.0462945997714996
"23.75","-28.75",1992-09-01,0.027759313583374
"21.25","-26.25",1992-09-01,0.0170425921678543
"23.75","-26.25",1992-09-01,0.0224833376705647
"21.25","-28.75",1992-10-01,0.514662563800812
"23.75","-28.75",1992-10-01,0.698932528495789
"21.25","-26.25",1992-10-01,0.291756063699722
"23.75","-26.25",1992-10-01,0.436221063137054
"21.25","-28.75",1992-11-01,0.207986369729042
"23.75","-28.75",1992-11-01,0.847607314586639
"21.25","-26.25",1992-11-01,0.362577199935913
"23.75","-26.25",1992-11-01,2.19289183616638
"21.25","-28.75",1992-12-01,0.03220559284091
"23.75","-28.75",1992-12-01,0.315932989120483
"21.25","-26.25",1992-12-01,0.253100514411926
"23.75","-26.25",1992-12-01,1.3641893863678
"21.25","-28.75",1993-01-01,0.36361962556839
"23.75","-28.75",1993-01-01,0.717829287052155
"21.25","-26.25",1993-01-01,0.498215228319168
"23.75","-26.25",1993-01-01,0.635999917984009
"21.25","-28.75",1993-02-01,1.27578318119049
"23.75","-28.75",1993-02-01,3.41751742362976
"21.25","-26.25",1993-02-01,1.82320177555084
"23.75","-26.25",1993-02-01,3.48799729347229
"21.25","-28.75",1993-03-01,0.586100339889526
"23.75","-28.75",1993-03-01,1.09102642536163
"21.25","-26.25",1993-03-01,0.604255974292755
"23.75","-26.25",1993-03-01,0.779144048690796
"21.25","-28.75",1993-04-01,0.623613059520721
"23.75","-28.75",1993-04-01,0.448429733514786
"21.25","-26.25",1993-04-01,0.717265784740448
"23.75","-26.25",1993-04-01,0.515337765216827
"21.25","-28.75",1993-05-01,0.166689068078995
"23.75","-28.75",1993-05-01,0.0882838740944862
"21.25","-26.25",1993-05-01,0.082853339612484
"23.75","-26.25",1993-05-01,0.113391861319542
"21.25","-28.75",1993-06-01,0.17281848192215
"23.75","-28.75",1993-06-01,0.0840204879641533
"21.25","-26.25",1993-06-01,0.0283566154539585
"23.75","-26.25",1993-06-01,0.0318139083683491
"21.25","-28.75",1993-07-01,0.370395451784134
"23.75","-28.75",1993-07-01,0.16090127825737
"21.25","-26.25",1993-07-01,0.0381541922688484
"23.75","-26.25",1993-07-01,0.00375612871721387
"21.25","-28.75",1993-08-01,0.083669625222683
"23.75","-28.75",1993-08-01,0.0963034853339195
"21.25","-26.25",1993-08-01,0.0653799623250961
"23.75","-26.25",1993-08-01,0.0392627939581871
"21.25","-28.75",1993-09-01,0.0277876164764166
"23.75","-28.75",1993-09-01,0.0361787080764771
"21.25","-26.25",1993-09-01,0.0225657038390636
"23.75","-26.25",1993-09-01,0.156729578971863
"21.25","-28.75",1993-10-01,0.90392529964447
"23.75","-28.75",1993-10-01,2.50480556488037
"21.25","-26.25",1993-10-01,1.82861232757568
"23.75","-26.25",1993-10-01,2.86577105522156
"21.25","-28.75",1993-11-01,0.643534421920776
"23.75","-28.75",1993-11-01,1.16420125961304
"21.25","-26.25",1993-11-01,0.93388295173645
"23.75","-26.25",1993-11-01,1.23669648170471
"21.25","-28.75",1993-12-01,0.350122511386871
"23.75","-28.75",1993-12-01,1.80542230606079
"21.25","-26.25",1993-12-01,1.60991275310516
"23.75","-26.25",1993-12-01,1.97219848632812
"21.25","-28.75",1994-01-01,1.75655210018158
"23.75","-28.75",1994-01-01,3.38785195350647
"21.25","-26.25",1994-01-01,1.6203441619873
"23.75","-26.25",1994-01-01,2.60777568817139
"21.25","-28.75",1994-02-01,1.78960406780243
"23.75","-28.75",1994-02-01,2.93155765533447
"21.25","-26.25",1994-02-01,2.70558881759644
"23.75","-26.25",1994-02-01,3.24117994308472
"21.25","-28.75",1994-03-01,1.48056602478027
"23.75","-28.75",1994-03-01,1.30005276203156
"21.25","-26.25",1994-03-01,0.933613300323486
"23.75","-26.25",1994-03-01,1.01152348518372
"21.25","-28.75",1994-04-01,0.160680264234543
"23.75","-28.75",1994-04-01,0.253051787614822
"21.25","-26.25",1994-04-01,0.0515489019453526
"23.75","-26.25",1994-04-01,0.113282844424248
"21.25","-28.75",1994-05-01,0.00916262529790401
"23.75","-28.75",1994-05-01,0.0264108050614595
"21.25","-26.25",1994-05-01,0.00911603961139917
"23.75","-26.25",1994-05-01,5.45230477655423e-06
"21.25","-28.75",1994-06-01,0.185776323080063
"23.75","-28.75",1994-06-01,0.109759956598282
"21.25","-26.25",1994-06-01,0.05031868070364
"23.75","-26.25",1994-06-01,0.00692002009600401
"21.25","-28.75",1994-07-01,0.0969355553388596
"23.75","-28.75",1994-07-01,0.0836667269468307
"21.25","-26.25",1994-07-01,0.0135209271684289
"23.75","-26.25",1994-07-01,0.0159986801445484
"21.25","-28.75",1994-08-01,0.000473436288302764
"23.75","-28.75",1994-08-01,0.00261964346282184
"21.25","-26.25",1994-08-01,0.000855019025038928
"23.75","-26.25",1994-08-01,0
"21.25","-28.75",1994-09-01,0.00753949489444494
"23.75","-28.75",1994-09-01,0.0198339596390724
"21.25","-26.25",1994-09-01,0.0404201373457909
"23.75","-26.25",1994-09-01,0.00116502656601369
"21.25","-28.75",1994-10-01,0.219165727496147
"23.75","-28.75",1994-10-01,0.0363296344876289
"21.25","-26.25",1994-10-01,0.0685791224241257
"23.75","-26.25",1994-10-01,0.103784389793873
"21.25","-28.75",1994-11-01,0.41184675693512
"23.75","-28.75",1994-11-01,0.900118827819824
"21.25","-26.25",1994-11-01,0.442488104104996
"23.75","-26.25",1994-11-01,0.808977961540222
"21.25","-28.75",1994-12-01,0.158387392759323
"23.75","-28.75",1994-12-01,0.207450419664383
"21.25","-26.25",1994-12-01,0.212138533592224
"23.75","-26.25",1994-12-01,0.403142273426056
"21.25","-28.75",1995-01-01,0.857832372188568
"23.75","-28.75",1995-01-01,1.91255688667297
"21.25","-26.25",1995-01-01,0.547223627567291
"23.75","-26.25",1995-01-01,2.22981357574463
"21.25","-28.75",1995-02-01,0.311746031045914
"23.75","-28.75",1995-02-01,0.81773829460144
"21.25","-26.25",1995-02-01,0.150094226002693
"23.75","-26.25",1995-02-01,0.900739967823029
"21.25","-28.75",1995-03-01,1.87079071998596
"23.75","-28.75",1995-03-01,3.78328490257263
"21.25","-26.25",1995-03-01,2.02426743507385
"23.75","-26.25",1995-03-01,3.82002544403076
"21.25","-28.75",1995-04-01,0.0841213390231133
"23.75","-28.75",1995-04-01,0.298403471708298
"21.25","-26.25",1995-04-01,0.0607985630631447
"23.75","-26.25",1995-04-01,0.302539706230164
"21.25","-28.75",1995-05-01,0.401811480522156
"23.75","-28.75",1995-05-01,0.654194176197052
"21.25","-26.25",1995-05-01,0.327602624893188
"23.75","-26.25",1995-05-01,0.503600418567657
"21.25","-28.75",1995-06-01,0.00733941327780485
"23.75","-28.75",1995-06-01,0.0355422273278236
"21.25","-26.25",1995-06-01,0.00998162198811769
"23.75","-26.25",1995-06-01,0.00898534059524536
"21.25","-28.75",1995-07-01,0.0074787512421608
"23.75","-28.75",1995-07-01,4.11882137996145e-05
"21.25","-26.25",1995-07-01,0.00863531604409218
"23.75","-26.25",1995-07-01,0.00126821594312787
"21.25","-28.75",1995-08-01,0.152902081608772
"23.75","-28.75",1995-08-01,0.0388834960758686
"21.25","-26.25",1995-08-01,0.00477994093671441
"23.75","-26.25",1995-08-01,0.0049037323333323
"21.25","-28.75",1995-09-01,0.16054093837738
"23.75","-28.75",1995-09-01,0.167587712407112
"21.25","-26.25",1995-09-01,0.160312205553055
"23.75","-26.25",1995-09-01,0.299872696399689
"21.25","-28.75",1995-10-01,0.154625833034515
"23.75","-28.75",1995-10-01,0.656765401363373
"21.25","-26.25",1995-10-01,0.345335900783539
"23.75","-26.25",1995-10-01,1.0462840795517
"21.25","-28.75",1995-11-01,1.11374258995056
"23.75","-28.75",1995-11-01,1.76666879653931
"21.25","-26.25",1995-11-01,1.52950179576874
"23.75","-26.25",1995-11-01,2.15018677711487
"21.25","-28.75",1995-12-01,1.93152868747711
"23.75","-28.75",1995-12-01,2.87630867958069
"21.25","-26.25",1995-12-01,1.87373566627502
"23.75","-26.25",1995-12-01,2.75420618057251
"21.25","-28.75",1996-01-01,1.14721155166626
"23.75","-28.75",1996-01-01,1.90652239322662
"21.25","-26.25",1996-01-01,1.75703692436218
"23.75","-26.25",1996-01-01,3.19709658622742
"21.25","-28.75",1996-02-01,2.07355237007141
"23.75","-28.75",1996-02-01,2.38040518760681
"21.25","-26.25",1996-02-01,1.53494203090668
"23.75","-26.25",1996-02-01,2.66340398788452
"21.25","-28.75",1996-03-01,0.176327139139175
"23.75","-28.75",1996-03-01,0.478217542171478
"21.25","-26.25",1996-03-01,0.0950227230787277
"23.75","-26.25",1996-03-01,0.518986761569977
"21.25","-28.75",1996-04-01,0.523062407970428
"23.75","-28.75",1996-04-01,1.29379391670227
"21.25","-26.25",1996-04-01,0.829803049564362
"23.75","-26.25",1996-04-01,1.47331511974335
"21.25","-28.75",1996-05-01,0.191544413566589
"23.75","-28.75",1996-05-01,0.297995656728745
"21.25","-26.25",1996-05-01,0.523923456668854
"23.75","-26.25",1996-05-01,1.13894510269165
"21.25","-28.75",1996-06-01,0.00403169076889753
"23.75","-28.75",1996-06-01,0.000900608138181269
"21.25","-26.25",1996-06-01,0.00309958076104522
"23.75","-26.25",1996-06-01,0.00106921710539609
"21.25","-28.75",1996-07-01,1.14093029499054
"23.75","-28.75",1996-07-01,0.718310356140137
"21.25","-26.25",1996-07-01,0.537165224552155
"23.75","-26.25",1996-07-01,0.177084177732468
"21.25","-28.75",1996-08-01,0.0393862575292587
"23.75","-28.75",1996-08-01,0.144026547670364
"21.25","-26.25",1996-08-01,0.00738384667783976
"23.75","-26.25",1996-08-01,0.00580286979675293
"21.25","-28.75",1996-09-01,0.0530312396585941
"23.75","-28.75",1996-09-01,0.103889063000679
"21.25","-26.25",1996-09-01,0.127961874008179
"23.75","-26.25",1996-09-01,0.286087781190872
"21.25","-28.75",1996-10-01,0.278538823127747
"23.75","-28.75",1996-10-01,0.199374184012413
"21.25","-26.25",1996-10-01,0.0915829837322235
"23.75","-26.25",1996-10-01,0.304025411605835
"21.25","-28.75",1996-11-01,2.12206816673279
"23.75","-28.75",1996-11-01,2.87979745864868
"21.25","-26.25",1996-11-01,1.52912497520447
"23.75","-26.25",1996-11-01,3.2039942741394
"21.25","-28.75",1996-12-01,0.730130851268768
"23.75","-28.75",1996-12-01,2.72745084762573
"21.25","-26.25",1996-12-01,1.81837022304535
"23.75","-26.25",1996-12-01,3.98572635650635
"21.25","-28.75",1997-01-01,1.28734850883484
"23.75","-28.75",1997-01-01,2.39602184295654
"21.25","-26.25",1997-01-01,2.13862180709839
"23.75","-26.25",1997-01-01,3.49464583396912
"21.25","-28.75",1997-02-01,0.211505383253098
"23.75","-28.75",1997-02-01,0.961120069026947
"21.25","-26.25",1997-02-01,0.551653325557709
"23.75","-26.25",1997-02-01,1.66375803947449
"21.25","-28.75",1997-03-01,2.30736899375916
"23.75","-28.75",1997-03-01,4.05160665512085
"21.25","-26.25",1997-03-01,2.24995851516724
"23.75","-26.25",1997-03-01,4.68771457672119
"21.25","-28.75",1997-04-01,0.123831652104855
"23.75","-28.75",1997-04-01,0.689517378807068
"21.25","-26.25",1997-04-01,0.091394804418087
"23.75","-26.25",1997-04-01,1.23289251327515
"21.25","-28.75",1997-05-01,0.487884610891342
"23.75","-28.75",1997-05-01,1.26432704925537
"21.25","-26.25",1997-05-01,0.411915421485901
"23.75","-26.25",1997-05-01,1.0682475566864
"21.25","-28.75",1997-06-01,0.163077011704445
"23.75","-28.75",1997-06-01,0.242699086666107
"21.25","-26.25",1997-06-01,0.0640468895435333
"23.75","-26.25",1997-06-01,0.0394806005060673
"21.25","-28.75",1997-07-01,0.0370608940720558
"23.75","-28.75",1997-07-01,0.217189982533455
"21.25","-26.25",1997-07-01,0.00391168054193258
"23.75","-26.25",1997-07-01,0.0513541288673878
"21.25","-28.75",1997-08-01,0.00304523762315512
"23.75","-28.75",1997-08-01,0.0327321104705334
"21.25","-26.25",1997-08-01,0.0126046482473612
"23.75","-26.25",1997-08-01,0.0415224023163319
"21.25","-28.75",1997-09-01,0.00363467307761312
"23.75","-28.75",1997-09-01,0.0867236852645874
"21.25","-26.25",1997-09-01,0.298323780298233
"23.75","-26.25",1997-09-01,0.748324990272522
"21.25","-28.75",1997-10-01,0.249474689364433
"23.75","-28.75",1997-10-01,0.86983597278595
"21.25","-26.25",1997-10-01,0.640875339508057
"23.75","-26.25",1997-10-01,1.37553608417511
"21.25","-28.75",1997-11-01,0.0484652258455753
"23.75","-28.75",1997-11-01,0.11947724968195
"21.25","-26.25",1997-11-01,0.196151301264763
"23.75","-26.25",1997-11-01,0.507256150245667
"21.25","-28.75",1997-12-01,0.080651544034481
"23.75","-28.75",1997-12-01,0.989801526069641
"21.25","-26.25",1997-12-01,0.277793943881989
"23.75","-26.25",1997-12-01,1.18094754219055
"21.25","-28.75",1998-01-01,0.666848123073578
"23.75","-28.75",1998-01-01,1.91520631313324
"21.25","-26.25",1998-01-01,1.3448646068573
"23.75","-26.25",1998-01-01,2.89053845405579
"21.25","-28.75",1998-02-01,1.29938364028931
"23.75","-28.75",1998-02-01,2.04263353347778
"21.25","-26.25",1998-02-01,1.87311637401581
"23.75","-26.25",1998-02-01,2.68333125114441
"21.25","-28.75",1998-03-01,1.40134143829346
"23.75","-28.75",1998-03-01,1.95220947265625
"21.25","-26.25",1998-03-01,1.80401635169983
"23.75","-26.25",1998-03-01,2.80473971366882
"21.25","-28.75",1998-04-01,0.162092626094818
"23.75","-28.75",1998-04-01,0.534762144088745
"21.25","-26.25",1998-04-01,0.208068683743477
"23.75","-26.25",1998-04-01,0.397088348865509
"21.25","-28.75",1998-05-01,0.0276850573718548
"23.75","-28.75",1998-05-01,0.0355847626924515
"21.25","-26.25",1998-05-01,0.0168506857007742
"23.75","-26.25",1998-05-01,0.000205063115572557
"21.25","-28.75",1998-06-01,0.000292422453640029
"23.75","-28.75",1998-06-01,0.00152572675142437
"21.25","-26.25",1998-06-01,0.0184699967503548
"23.75","-26.25",1998-06-01,0.00815677735954523
"21.25","-28.75",1998-07-01,0.0309123396873474
"23.75","-28.75",1998-07-01,0.132273882627487
"21.25","-26.25",1998-07-01,0.0292571354657412
"23.75","-26.25",1998-07-01,0.00815780274569988
"21.25","-28.75",1998-08-01,0.0486812815070152
"23.75","-28.75",1998-08-01,0.0993736758828163
"21.25","-26.25",1998-08-01,0.0479465872049332
"23.75","-26.25",1998-08-01,0.0103111388161778
"21.25","-28.75",1998-09-01,0.190221428871155
"23.75","-28.75",1998-09-01,0.194543182849884
"21.25","-26.25",1998-09-01,0.321874648332596
"23.75","-26.25",1998-09-01,0.1930942684412
"21.25","-28.75",1998-10-01,0.296866029500961
"23.75","-28.75",1998-10-01,0.948767244815826
"21.25","-26.25",1998-10-01,0.710980832576752
"23.75","-26.25",1998-10-01,1.41504812240601
"21.25","-28.75",1998-11-01,0.475674897432327
"23.75","-28.75",1998-11-01,1.62727653980255
"21.25","-26.25",1998-11-01,0.431105643510818
"23.75","-26.25",1998-11-01,2.16301202774048
"21.25","-28.75",1998-12-01,0.914065003395081
"23.75","-28.75",1998-12-01,1.00337612628937
"21.25","-26.25",1998-12-01,1.48726403713226
"23.75","-26.25",1998-12-01,2.39644432067871
"21.25","-28.75",1999-01-01,0.94722980260849
"23.75","-28.75",1999-01-01,1.93863296508789
"21.25","-26.25",1999-01-01,1.24763488769531
"23.75","-26.25",1999-01-01,2.30224561691284
"21.25","-28.75",1999-02-01,0.238268688321114
"23.75","-28.75",1999-02-01,0.510571181774139
"21.25","-26.25",1999-02-01,0.326639950275421
"23.75","-26.25",1999-02-01,1.26176631450653
"21.25","-28.75",1999-03-01,0.657524645328522
"23.75","-28.75",1999-03-01,0.629390001296997
"21.25","-26.25",1999-03-01,1.12727129459381
"23.75","-26.25",1999-03-01,0.939613819122314
"21.25","-28.75",1999-04-01,0.513939619064331
"23.75","-28.75",1999-04-01,0.810914576053619
"21.25","-26.25",1999-04-01,0.194732531905174
"23.75","-26.25",1999-04-01,0.315619319677353
"21.25","-28.75",1999-05-01,1.54691815376282
"23.75","-28.75",1999-05-01,2.12782144546509
"21.25","-26.25",1999-05-01,0.948433578014374
"23.75","-26.25",1999-05-01,1.76818060874939
"21.25","-28.75",1999-06-01,0.0015300705563277
"23.75","-28.75",1999-06-01,0.019685760140419
"21.25","-26.25",1999-06-01,0.0233853869140148
"23.75","-26.25",1999-06-01,0.00500771822407842
"21.25","-28.75",1999-07-01,0.0152932778000832
"23.75","-28.75",1999-07-01,0.0346647091209888
"21.25","-26.25",1999-07-01,0.00323042692616582
"23.75","-26.25",1999-07-01,0.00629267888143659
"21.25","-28.75",1999-08-01,0.00611022999510169
"23.75","-28.75",1999-08-01,0.00837500207126141
"21.25","-26.25",1999-08-01,0.00726041197776794
"23.75","-26.25",1999-08-01,2.73837554232159e-06
"21.25","-28.75",1999-09-01,0.0522165708243847
"23.75","-28.75",1999-09-01,0.0122185787186027
"21.25","-26.25",1999-09-01,0.00126389239449054
"23.75","-26.25",1999-09-01,0.00152599229477346
"21.25","-28.75",1999-10-01,1.25452041625977
"23.75","-28.75",1999-10-01,1.50691723823547
"21.25","-26.25",1999-10-01,0.712662220001221
"23.75","-26.25",1999-10-01,1.22186744213104
"21.25","-28.75",1999-11-01,0.35355019569397
"23.75","-28.75",1999-11-01,0.271082282066345
"21.25","-26.25",1999-11-01,0.861789703369141
"23.75","-26.25",1999-11-01,0.965211987495422
"21.25","-28.75",1999-12-01,3.59332418441772
"23.75","-28.75",1999-12-01,5.80715656280518
"21.25","-26.25",1999-12-01,4.32612276077271
"23.75","-26.25",1999-12-01,5.91723537445068
"21.25","-28.75",2000-01-01,1.60182285308838
"23.75","-28.75",2000-01-01,2.66501593589783
"21.25","-26.25",2000-01-01,2.73303937911987
"23.75","-26.25",2000-01-01,4.05643320083618
"21.25","-28.75",2000-02-01,1.99530875682831
"23.75","-28.75",2000-02-01,2.76369714736938
"21.25","-26.25",2000-02-01,2.58452653884888
"23.75","-26.25",2000-02-01,3.65314984321594
"21.25","-28.75",2000-03-01,2.61842942237854
"23.75","-28.75",2000-03-01,3.77123236656189
"21.25","-26.25",2000-03-01,2.31943416595459
"23.75","-26.25",2000-03-01,3.17418718338013
"21.25","-28.75",2000-04-01,1.22510099411011
"23.75","-28.75",2000-04-01,1.94854116439819
"21.25","-26.25",2000-04-01,1.46438312530518
