"lon","lat","date","rain"
"23.75","-26.25",2000-04-01,1.25830721855164
"21.25","-28.75",2000-05-01,0.0115864994004369
"23.75","-28.75",2000-05-01,0.048611331731081
"21.25","-26.25",2000-05-01,0.0754996612668037
"23.75","-26.25",2000-05-01,0.479332804679871
"21.25","-28.75",2000-06-01,0.024631530046463
"23.75","-28.75",2000-06-01,0.0365299955010414
"21.25","-26.25",2000-06-01,0.0166442599147558
"23.75","-26.25",2000-06-01,0.0219538472592831
"21.25","-28.75",2000-07-01,0.0244740918278694
"23.75","-28.75",2000-07-01,0.0189694948494434
"21.25","-26.25",2000-07-01,0.00692985905334353
"23.75","-26.25",2000-07-01,0.00501740025356412
"21.25","-28.75",2000-08-01,0.060929000377655
"23.75","-28.75",2000-08-01,0.0365877263247967
"21.25","-26.25",2000-08-01,0.0251884572207928
"23.75","-26.25",2000-08-01,0.00405638851225376
"21.25","-28.75",2000-09-01,0.684902429580688
"23.75","-28.75",2000-09-01,1.72726881504059
"21.25","-26.25",2000-09-01,0.220471233129501
"23.75","-26.25",2000-09-01,0.546264290809631
"21.25","-28.75",2000-10-01,0.153782248497009
"23.75","-28.75",2000-10-01,0.353349477052689
"21.25","-26.25",2000-10-01,0.209964156150818
"23.75","-26.25",2000-10-01,0.909573435783386
"21.25","-28.75",2000-11-01,0.247449904680252
"23.75","-28.75",2000-11-01,0.847659647464752
"21.25","-26.25",2000-11-01,1.16679275035858
"23.75","-26.25",2000-11-01,2.67583322525024
"21.25","-28.75",2000-12-01,0.529610335826874
"23.75","-28.75",2000-12-01,2.13894844055176
"21.25","-26.25",2000-12-01,1.22393703460693
"23.75","-26.25",2000-12-01,2.65445351600647
"21.25","-28.75",2001-01-01,0.188304930925369
"23.75","-28.75",2001-01-01,0.444481015205383
"21.25","-26.25",2001-01-01,0.676221013069153
"23.75","-26.25",2001-01-01,0.566720008850098
"21.25","-28.75",2001-02-01,0.644235908985138
"23.75","-28.75",2001-02-01,1.21403574943542
"21.25","-26.25",2001-02-01,1.03349363803864
"23.75","-26.25",2001-02-01,1.76865863800049
"21.25","-28.75",2001-03-01,2.02855491638184
"23.75","-28.75",2001-03-01,2.80872273445129
"21.25","-26.25",2001-03-01,2.16255855560303
"23.75","-26.25",2001-03-01,2.29004955291748
"21.25","-28.75",2001-04-01,2.58468174934387
"23.75","-28.75",2001-04-01,3.82206869125366
"21.25","-26.25",2001-04-01,3.96422147750854
"23.75","-26.25",2001-04-01,4.71600198745728
"21.25","-28.75",2001-05-01,0.0863913893699646
"23.75","-28.75",2001-05-01,0.470200061798096
"21.25","-26.25",2001-05-01,0.23458868265152
"23.75","-26.25",2001-05-01,0.994975626468658
"21.25","-28.75",2001-06-01,0.150300040841103
"23.75","-28.75",2001-06-01,0.462863564491272
"21.25","-26.25",2001-06-01,0.0560542047023773
"23.75","-26.25",2001-06-01,0.0468689613044262
"21.25","-28.75",2001-07-01,0.210993304848671
"23.75","-28.75",2001-07-01,0.0365063063800335
"21.25","-26.25",2001-07-01,0.0509546212852001
"23.75","-26.25",2001-07-01,0.0152234407141805
"21.25","-28.75",2001-08-01,0.002349435351789
"23.75","-28.75",2001-08-01,0.180104613304138
"21.25","-26.25",2001-08-01,0.0988770797848701
"23.75","-26.25",2001-08-01,0.114790543913841
"21.25","-28.75",2001-09-01,0.82151859998703
"23.75","-28.75",2001-09-01,2.22538423538208
"21.25","-26.25",2001-09-01,0.463728904724121
"23.75","-26.25",2001-09-01,1.67612564563751
"21.25","-28.75",2001-10-01,0.488197028636932
"23.75","-28.75",2001-10-01,1.37819397449493
"21.25","-26.25",2001-10-01,0.911068558692932
"23.75","-26.25",2001-10-01,2.07194995880127
"21.25","-28.75",2001-11-01,1.84031248092651
"23.75","-28.75",2001-11-01,3.64789795875549
"21.25","-26.25",2001-11-01,2.02065253257751
"23.75","-26.25",2001-11-01,3.7637026309967
"21.25","-28.75",2001-12-01,0.774973273277283
"23.75","-28.75",2001-12-01,2.59442472457886
"21.25","-26.25",2001-12-01,0.740272700786591
"23.75","-26.25",2001-12-01,2.91483926773071
"21.25","-28.75",2002-01-01,1.01502752304077
"23.75","-28.75",2002-01-01,2.33940482139587
"21.25","-26.25",2002-01-01,1.46234631538391
"23.75","-26.25",2002-01-01,3.91658568382263
"21.25","-28.75",2002-02-01,1.1310932636261
"23.75","-28.75",2002-02-01,1.33230209350586
"21.25","-26.25",2002-02-01,0.845954835414886
"23.75","-26.25",2002-02-01,1.22628879547119
"21.25","-28.75",2002-03-01,1.00034356117249
"23.75","-28.75",2002-03-01,1.54691076278687
"21.25","-26.25",2002-03-01,1.03456771373749
"23.75","-26.25",2002-03-01,1.01844549179077
"21.25","-28.75",2002-04-01,0.574345350265503
"23.75","-28.75",2002-04-01,0.648149490356445
"21.25","-26.25",2002-04-01,0.768989562988281
"23.75","-26.25",2002-04-01,0.925110995769501
"21.25","-28.75",2002-05-01,0.654079020023346
"23.75","-28.75",2002-05-01,0.879724979400635
"21.25","-26.25",2002-05-01,0.672474980354309
"23.75","-26.25",2002-05-01,1.08015131950378
"21.25","-28.75",2002-06-01,0.282542526721954
"23.75","-28.75",2002-06-01,0.962982892990112
"21.25","-26.25",2002-06-01,0.141538381576538
"23.75","-26.25",2002-06-01,0.349047124385834
"21.25","-28.75",2002-07-01,0.00553028006106615
"23.75","-28.75",2002-07-01,0.007981913164258
"21.25","-26.25",2002-07-01,0.013368253596127
"23.75","-26.25",2002-07-01,0.0100249741226435
"21.25","-28.75",2002-08-01,0.42351496219635
"23.75","-28.75",2002-08-01,1.97602474689484
"21.25","-26.25",2002-08-01,0.15455287694931
"23.75","-26.25",2002-08-01,1.13142919540405
"21.25","-28.75",2002-09-01,0.0713086053729057
"23.75","-28.75",2002-09-01,0.184482410550117
"21.25","-26.25",2002-09-01,0.0136095024645329
"23.75","-26.25",2002-09-01,0.242911159992218
"21.25","-28.75",2002-10-01,0.158581703901291
"23.75","-28.75",2002-10-01,0.47322490811348
"21.25","-26.25",2002-10-01,0.536530673503876
"23.75","-26.25",2002-10-01,1.21701669692993
"21.25","-28.75",2002-11-01,0.325255036354065
"23.75","-28.75",2002-11-01,0.960293054580688
"21.25","-26.25",2002-11-01,0.707607626914978
"23.75","-26.25",2002-11-01,0.820684850215912
"21.25","-28.75",2002-12-01,1.32356584072113
"23.75","-28.75",2002-12-01,2.78657007217407
"21.25","-26.25",2002-12-01,1.45316207408905
"23.75","-26.25",2002-12-01,2.57536625862122
"21.25","-28.75",2003-01-01,0.221853494644165
"23.75","-28.75",2003-01-01,0.987618565559387
"21.25","-26.25",2003-01-01,0.408748835325241
"23.75","-26.25",2003-01-01,1.85198068618774
"21.25","-28.75",2003-02-01,1.39365243911743
"23.75","-28.75",2003-02-01,2.33348894119263
"21.25","-26.25",2003-02-01,1.92453193664551
"23.75","-26.25",2003-02-01,3.14157319068909
"21.25","-28.75",2003-03-01,0.247253000736237
"23.75","-28.75",2003-03-01,1.196617603302
"21.25","-26.25",2003-03-01,0.0638224259018898
"23.75","-26.25",2003-03-01,0.603847324848175
"21.25","-28.75",2003-04-01,0.4283447265625
"23.75","-28.75",2003-04-01,0.879563748836517
"21.25","-26.25",2003-04-01,0.601165652275085
"23.75","-26.25",2003-04-01,0.581692457199097
"21.25","-28.75",2003-05-01,0.082965575158596
"23.75","-28.75",2003-05-01,0.194256916642189
"21.25","-26.25",2003-05-01,0.0797128081321716
"23.75","-26.25",2003-05-01,0.176912471652031
"21.25","-28.75",2003-06-01,0.00643778778612614
"23.75","-28.75",2003-06-01,0.00118441181257367
"21.25","-26.25",2003-06-01,0.0189780853688717
"23.75","-26.25",2003-06-01,0.0440640822052956
"21.25","-28.75",2003-07-01,0.00156224227976054
"23.75","-28.75",2003-07-01,0.00733218155801296
"21.25","-26.25",2003-07-01,3.10927571263164e-05
"23.75","-26.25",2003-07-01,0.00645986758172512
"21.25","-28.75",2003-08-01,0.104601986706257
"23.75","-28.75",2003-08-01,0.0790178999304771
"21.25","-26.25",2003-08-01,0.0225018672645092
"23.75","-26.25",2003-08-01,0.00811277702450752
"21.25","-28.75",2003-09-01,0.462080955505371
"23.75","-28.75",2003-09-01,0.483462780714035
"21.25","-26.25",2003-09-01,0.326561450958252
"23.75","-26.25",2003-09-01,0.255718171596527
"21.25","-28.75",2003-10-01,0.714220106601715
"23.75","-28.75",2003-10-01,0.617328643798828
"21.25","-26.25",2003-10-01,0.466395825147629
"23.75","-26.25",2003-10-01,0.578938782215118
"21.25","-28.75",2003-11-01,0.575082898139954
"23.75","-28.75",2003-11-01,1.66185450553894
"21.25","-26.25",2003-11-01,0.513204395771027
"23.75","-26.25",2003-11-01,1.63373076915741
"21.25","-28.75",2003-12-01,0.0411463417112827
"23.75","-28.75",2003-12-01,0.401567786931992
"21.25","-26.25",2003-12-01,0.0521636754274368
"23.75","-26.25",2003-12-01,0.550703048706055
"21.25","-28.75",2004-01-01,1.84936714172363
"23.75","-28.75",2004-01-01,2.43762230873108
"21.25","-26.25",2004-01-01,2.1406078338623
"23.75","-26.25",2004-01-01,2.65316462516785
"21.25","-28.75",2004-02-01,1.18924045562744
"23.75","-28.75",2004-02-01,1.55765211582184
"21.25","-26.25",2004-02-01,1.16098868846893
"23.75","-26.25",2004-02-01,2.30139422416687
"21.25","-28.75",2004-03-01,0.968927562236786
"23.75","-28.75",2004-03-01,1.80640983581543
"21.25","-26.25",2004-03-01,1.30134177207947
"23.75","-26.25",2004-03-01,1.64044904708862
"21.25","-28.75",2004-04-01,0.959835767745972
"23.75","-28.75",2004-04-01,1.02374124526978
"21.25","-26.25",2004-04-01,1.88121867179871
"23.75","-26.25",2004-04-01,1.33705806732178
"21.25","-28.75",2004-05-01,0.00686843227595091
"23.75","-28.75",2004-05-01,0.0150486435741186
"21.25","-26.25",2004-05-01,0.015721894800663
"23.75","-26.25",2004-05-01,0.000122329380246811
"21.25","-28.75",2004-06-01,0.0150817167013884
"23.75","-28.75",2004-06-01,0.0122569156810641
"21.25","-26.25",2004-06-01,0.0183819774538279
"23.75","-26.25",2004-06-01,0.00845567137002945
"21.25","-28.75",2004-07-01,0.0152642028406262
"23.75","-28.75",2004-07-01,0.0270069874823093
"21.25","-26.25",2004-07-01,0.0105672795325518
"23.75","-26.25",2004-07-01,0.0428000949323177
"21.25","-28.75",2004-08-01,0.00355829694308341
"23.75","-28.75",2004-08-01,0.0225585587322712
"21.25","-26.25",2004-08-01,0.00611497461795807
"23.75","-26.25",2004-08-01,0.00337104965001345
"21.25","-28.75",2004-09-01,0.371136158704758
"23.75","-28.75",2004-09-01,1.21807014942169
"21.25","-26.25",2004-09-01,0.219254553318024
"23.75","-26.25",2004-09-01,0.296361207962036
"21.25","-28.75",2004-10-01,0.594743609428406
"23.75","-28.75",2004-10-01,0.924381792545319
"21.25","-26.25",2004-10-01,0.927800536155701
"23.75","-26.25",2004-10-01,1.08469653129578
"21.25","-28.75",2004-11-01,0.0979747027158737
"23.75","-28.75",2004-11-01,0.282438457012177
"21.25","-26.25",2004-11-01,0.263820648193359
"23.75","-26.25",2004-11-01,0.677802085876465
"21.25","-28.75",2004-12-01,0.396052777767181
"23.75","-28.75",2004-12-01,1.32705521583557
"21.25","-26.25",2004-12-01,1.03473150730133
"23.75","-26.25",2004-12-01,2.49533867835999
"21.25","-28.75",2005-01-01,1.16039764881134
"23.75","-28.75",2005-01-01,2.02255344390869
"21.25","-26.25",2005-01-01,1.3582763671875
"23.75","-26.25",2005-01-01,2.78032088279724
"21.25","-28.75",2005-02-01,1.48103106021881
"23.75","-28.75",2005-02-01,2.06125950813293
"21.25","-26.25",2005-02-01,0.909852504730225
"23.75","-26.25",2005-02-01,1.32994377613068
"21.25","-28.75",2005-03-01,1.11961221694946
"23.75","-28.75",2005-03-01,1.6568808555603
"21.25","-26.25",2005-03-01,1.88573980331421
"23.75","-26.25",2005-03-01,1.77804172039032
"21.25","-28.75",2005-04-01,1.24860203266144
"23.75","-28.75",2005-04-01,1.42483758926392
"21.25","-26.25",2005-04-01,2.74226307868958
"23.75","-26.25",2005-04-01,2.06208872795105
"21.25","-28.75",2005-05-01,1.13325452804565
"23.75","-28.75",2005-05-01,0.377949476242065
"21.25","-26.25",2005-05-01,0.314350306987762
"23.75","-26.25",2005-05-01,0.100487396121025
"21.25","-28.75",2005-06-01,0.160198539495468
"23.75","-28.75",2005-06-01,0.217039570212364
"21.25","-26.25",2005-06-01,0.0172792375087738
"23.75","-26.25",2005-06-01,0.00847981870174408
"21.25","-28.75",2005-07-01,0.000158061520778574
"23.75","-28.75",2005-07-01,0.00571524724364281
"21.25","-26.25",2005-07-01,0.000262548914179206
"23.75","-26.25",2005-07-01,0.0112419929355383
"21.25","-28.75",2005-08-01,0.00392579659819603
"23.75","-28.75",2005-08-01,0.0285896416753531
"21.25","-26.25",2005-08-01,0.0136088607832789
"23.75","-26.25",2005-08-01,0.00243967259302735
"21.25","-28.75",2005-09-01,0.000648495915811509
"23.75","-28.75",2005-09-01,0.0123970555141568
"21.25","-26.25",2005-09-01,0.000235682775382884
"23.75","-26.25",2005-09-01,0.0737572908401489
"21.25","-28.75",2005-10-01,0.656838953495026
"23.75","-28.75",2005-10-01,0.650390088558197
"21.25","-26.25",2005-10-01,0.597052454948425
"23.75","-26.25",2005-10-01,0.663317441940308
"21.25","-28.75",2005-11-01,0.526696562767029
"23.75","-28.75",2005-11-01,1.26120841503143
"21.25","-26.25",2005-11-01,0.686192631721497
"23.75","-26.25",2005-11-01,1.56361651420593
"21.25","-28.75",2005-12-01,0.816563546657562
"23.75","-28.75",2005-12-01,0.654939770698547
"21.25","-26.25",2005-12-01,0.625143468379974
"23.75","-26.25",2005-12-01,1.30603432655334
"21.25","-28.75",2006-01-01,2.76774191856384
"23.75","-28.75",2006-01-01,4.02673196792603
"21.25","-26.25",2006-01-01,3.0822696685791
"23.75","-26.25",2006-01-01,4.10144805908203
"21.25","-28.75",2006-02-01,3.41684651374817
"23.75","-28.75",2006-02-01,5.59329462051392
"21.25","-26.25",2006-02-01,4.74322080612183
"23.75","-26.25",2006-02-01,8.65742778778076
"21.25","-28.75",2006-03-01,1.18039441108704
"23.75","-28.75",2006-03-01,2.12363886833191
"21.25","-26.25",2006-03-01,1.71598243713379
"23.75","-26.25",2006-03-01,3.53540992736816
"21.25","-28.75",2006-04-01,2.08159041404724
"23.75","-28.75",2006-04-01,2.03615140914917
"21.25","-26.25",2006-04-01,2.01309013366699
"23.75","-26.25",2006-04-01,2.43881297111511
"21.25","-28.75",2006-05-01,0.838903844356537
"23.75","-28.75",2006-05-01,0.926645219326019
"21.25","-26.25",2006-05-01,0.541075110435486
"23.75","-26.25",2006-05-01,0.558578312397003
"21.25","-28.75",2006-06-01,0.0404472835361958
"23.75","-28.75",2006-06-01,0.582044661045074
"21.25","-26.25",2006-06-01,0.094435378909111
"23.75","-26.25",2006-06-01,0.109121285378933
"21.25","-28.75",2006-07-01,0.0243801474571228
"23.75","-28.75",2006-07-01,0.169813066720963
"21.25","-26.25",2006-07-01,0.0161828901618719
"23.75","-26.25",2006-07-01,0.0733494535088539
"21.25","-28.75",2006-08-01,0.195590317249298
"23.75","-28.75",2006-08-01,1.00203835964203
"21.25","-26.25",2006-08-01,0.0540008321404457
"23.75","-26.25",2006-08-01,0.253725051879883
"21.25","-28.75",2006-09-01,0.00324294855818152
"23.75","-28.75",2006-09-01,0.0636571794748306
"21.25","-26.25",2006-09-01,0.00091200286988169
"23.75","-26.25",2006-09-01,0.00663241511210799
"21.25","-28.75",2006-10-01,0.360552549362183
"23.75","-28.75",2006-10-01,0.95964378118515
"21.25","-26.25",2006-10-01,0.932432651519775
"23.75","-26.25",2006-10-01,1.47414565086365
"21.25","-28.75",2006-11-01,0.300304442644119
"23.75","-28.75",2006-11-01,0.849619209766388
"21.25","-26.25",2006-11-01,0.681674599647522
"23.75","-26.25",2006-11-01,1.28097784519196
"21.25","-28.75",2006-12-01,0.340798914432526
"23.75","-28.75",2006-12-01,1.07423555850983
"21.25","-26.25",2006-12-01,1.25559437274933
"23.75","-26.25",2006-12-01,1.73109233379364
"21.25","-28.75",2007-01-01,0.735683619976044
"23.75","-28.75",2007-01-01,1.18904364109039
"21.25","-26.25",2007-01-01,0.82841020822525
"23.75","-26.25",2007-01-01,1.48148119449615
"21.25","-28.75",2007-02-01,0.18183034658432
"23.75","-28.75",2007-02-01,0.250096917152405
"21.25","-26.25",2007-02-01,0.342312544584274
"23.75","-26.25",2007-02-01,0.324585974216461
"21.25","-28.75",2007-03-01,0.573315024375916
"23.75","-28.75",2007-03-01,1.43495106697083
"21.25","-26.25",2007-03-01,0.586395978927612
"23.75","-26.25",2007-03-01,1.32192027568817
"21.25","-28.75",2007-04-01,0.532329618930817
"23.75","-28.75",2007-04-01,2.10950350761414
"21.25","-26.25",2007-04-01,0.775368630886078
"23.75","-26.25",2007-04-01,0.69805371761322
"21.25","-28.75",2007-05-01,0.0273734945803881
"23.75","-28.75",2007-05-01,0.0176388435065746
"21.25","-26.25",2007-05-01,0.0288798473775387
"23.75","-26.25",2007-05-01,0.00479902420192957
"21.25","-28.75",2007-06-01,0.10096151381731
"23.75","-28.75",2007-06-01,0.265114784240723
"21.25","-26.25",2007-06-01,0.0543658994138241
"23.75","-26.25",2007-06-01,0.382277309894562
"21.25","-28.75",2007-07-01,0.0428484007716179
"23.75","-28.75",2007-07-01,0.0251361168920994
"21.25","-26.25",2007-07-01,0.0115400012582541
"23.75","-26.25",2007-07-01,0.0115192933008075
"21.25","-28.75",2007-08-01,0.0179563015699387
"23.75","-28.75",2007-08-01,0.0147951347753406
"21.25","-26.25",2007-08-01,0.0177448429167271
"23.75","-26.25",2007-08-01,0.000532917387317866
"21.25","-28.75",2007-09-01,0.00974922720342875
"23.75","-28.75",2007-09-01,1.00526857376099
"21.25","-26.25",2007-09-01,0.114938832819462
"23.75","-26.25",2007-09-01,1.38450765609741
"21.25","-28.75",2007-10-01,1.95949280261993
"23.75","-28.75",2007-10-01,2.26321816444397
"21.25","-26.25",2007-10-01,1.52943634986877
"23.75","-26.25",2007-10-01,2.08730244636536
"21.25","-28.75",2007-11-01,0.598337948322296
"23.75","-28.75",2007-11-01,1.60863780975342
"21.25","-26.25",2007-11-01,0.658990144729614
"23.75","-26.25",2007-11-01,1.4411209821701
"21.25","-28.75",2007-12-01,1.29916548728943
"23.75","-28.75",2007-12-01,2.75219345092773
"21.25","-26.25",2007-12-01,1.80494022369385
"23.75","-26.25",2007-12-01,2.86873292922974
"21.25","-28.75",2008-01-01,1.91931700706482
"23.75","-28.75",2008-01-01,2.31737208366394
"21.25","-26.25",2008-01-01,2.14927101135254
"23.75","-26.25",2008-01-01,4.4611120223999
"21.25","-28.75",2008-02-01,1.24458992481232
"23.75","-28.75",2008-02-01,1.72390151023865
"21.25","-26.25",2008-02-01,1.92486453056335
"23.75","-26.25",2008-02-01,1.87608909606934
"21.25","-28.75",2008-03-01,1.33254206180573
"23.75","-28.75",2008-03-01,1.99262535572052
"21.25","-26.25",2008-03-01,1.4047600030899
"23.75","-26.25",2008-03-01,2.40928220748901
"21.25","-28.75",2008-04-01,0.477817475795746
"23.75","-28.75",2008-04-01,0.644854485988617
"21.25","-26.25",2008-04-01,0.860308051109314
"23.75","-26.25",2008-04-01,0.556932926177979
"21.25","-28.75",2008-05-01,1.28702330589294
"23.75","-28.75",2008-05-01,2.76893663406372
"21.25","-26.25",2008-05-01,1.14190375804901
"23.75","-26.25",2008-05-01,1.53343737125397
"21.25","-28.75",2008-06-01,1.24148964881897
"23.75","-28.75",2008-06-01,1.11369037628174
"21.25","-26.25",2008-06-01,0.30701744556427
"23.75","-26.25",2008-06-01,0.243421882390976
"21.25","-28.75",2008-07-01,0.0344287678599358
"23.75","-28.75",2008-07-01,0.00371735030785203
"21.25","-26.25",2008-07-01,0.00615129759535193
"23.75","-26.25",2008-07-01,0.0143637852743268
"21.25","-28.75",2008-08-01,0.0119647374376655
"23.75","-28.75",2008-08-01,0.013508795760572
"21.25","-26.25",2008-08-01,0.0118764527142048
"23.75","-26.25",2008-08-01,0.013622147962451
"21.25","-28.75",2008-09-01,0.00531763816252351
"23.75","-28.75",2008-09-01,0.00389254232868552
"21.25","-26.25",2008-09-01,0.00571894645690918
"23.75","-26.25",2008-09-01,0.0122997984290123
"21.25","-28.75",2008-10-01,0.153250247240067
"23.75","-28.75",2008-10-01,0.268507838249207
"21.25","-26.25",2008-10-01,0.334888607263565
"23.75","-26.25",2008-10-01,0.350278198719025
"21.25","-28.75",2008-11-01,0.424482464790344
"23.75","-28.75",2008-11-01,1.76134729385376
"21.25","-26.25",2008-11-01,1.03027546405792
"23.75","-26.25",2008-11-01,1.91094660758972
"21.25","-28.75",2008-12-01,0.361417859792709
"23.75","-28.75",2008-12-01,0.637683272361755
"21.25","-26.25",2008-12-01,0.546731472015381
"23.75","-26.25",2008-12-01,0.944524884223938
"21.25","-28.75",2009-01-01,0.686201214790344
"23.75","-28.75",2009-01-01,2.2039909362793
"21.25","-26.25",2009-01-01,2.17409706115723
"23.75","-26.25",2009-01-01,3.75297617912292
"21.25","-28.75",2009-02-01,2.66323471069336
"23.75","-28.75",2009-02-01,3.56311130523682
"21.25","-26.25",2009-02-01,4.00811052322388
"23.75","-26.25",2009-02-01,3.02533626556396
"21.25","-28.75",2009-03-01,1.2056303024292
"23.75","-28.75",2009-03-01,1.17689871788025
"21.25","-26.25",2009-03-01,1.01506364345551
"23.75","-26.25",2009-03-01,1.18724286556244
"21.25","-28.75",2009-04-01,0.80183482170105
"23.75","-28.75",2009-04-01,0.610142111778259
"21.25","-26.25",2009-04-01,0.38389265537262
"23.75","-26.25",2009-04-01,0.171208888292313
"21.25","-28.75",2009-05-01,0.133259356021881
"23.75","-28.75",2009-05-01,0.285278916358948
"21.25","-26.25",2009-05-01,0.130913436412811
"23.75","-26.25",2009-05-01,0.329448223114014
"21.25","-28.75",2009-06-01,0.423298358917236
"23.75","-28.75",2009-06-01,0.623767018318176
"21.25","-26.25",2009-06-01,0.924804389476776
"23.75","-26.25",2009-06-01,2.08439016342163
"21.25","-28.75",2009-07-01,0.0725163668394089
"23.75","-28.75",2009-07-01,0.279619634151459
"21.25","-26.25",2009-07-01,0.0502967163920403
"23.75","-26.25",2009-07-01,0.188335537910461
"21.25","-28.75",2009-08-01,0.0313463918864727
"23.75","-28.75",2009-08-01,0.10663179308176
"21.25","-26.25",2009-08-01,0.0217290855944157
"23.75","-26.25",2009-08-01,0.0519327372312546
"21.25","-28.75",2009-09-01,0.0061886296607554
"23.75","-28.75",2009-09-01,0.0158718060702085
"21.25","-26.25",2009-09-01,0.103230729699135
"23.75","-26.25",2009-09-01,0.206506013870239
"21.25","-28.75",2009-10-01,0.848255693912506
"23.75","-28.75",2009-10-01,1.83934390544891
"21.25","-26.25",2009-10-01,1.90387606620789
"23.75","-26.25",2009-10-01,2.58253383636475
"21.25","-28.75",2009-11-01,0.289131164550781
"23.75","-28.75",2009-11-01,1.63149046897888
"21.25","-26.25",2009-11-01,0.449379801750183
"23.75","-26.25",2009-11-01,1.91410517692566
"21.25","-28.75",2009-12-01,0.411032944917679
"23.75","-28.75",2009-12-01,1.14979839324951
"21.25","-26.25",2009-12-01,1.08096361160278
"23.75","-26.25",2009-12-01,1.00255513191223
"21.25","-28.75",2010-01-01,2.4276967048645
"23.75","-28.75",2010-01-01,5.06429481506348
"21.25","-26.25",2010-01-01,4.20775127410889
"23.75","-26.25",2010-01-01,5.24477100372314
"21.25","-28.75",2010-02-01,1.68027257919312
"23.75","-28.75",2010-02-01,2.97056078910828
"21.25","-26.25",2010-02-01,1.6942263841629
"23.75","-26.25",2010-02-01,2.51872682571411
"21.25","-28.75",2010-03-01,1.10827302932739
"23.75","-28.75",2010-03-01,2.10530090332031
"21.25","-26.25",2010-03-01,1.18338346481323
"23.75","-26.25",2010-03-01,2.17382121086121
"21.25","-28.75",2010-04-01,0.825200736522675
"23.75","-28.75",2010-04-01,1.19251656532288
"21.25","-26.25",2010-04-01,0.850809454917908
"23.75","-26.25",2010-04-01,2.27825975418091
"21.25","-28.75",2010-05-01,0.0958691313862801
"23.75","-28.75",2010-05-01,0.178642705082893
"21.25","-26.25",2010-05-01,0.267889410257339
"23.75","-26.25",2010-05-01,0.474011898040771
"21.25","-28.75",2010-06-01,0.0348809249699116
"23.75","-28.75",2010-06-01,0.0189149491488934
"21.25","-26.25",2010-06-01,0.0369392223656178
"23.75","-26.25",2010-06-01,0.00997600611299276
"21.25","-28.75",2010-07-01,0.0448722653090954
"23.75","-28.75",2010-07-01,0.0253758057951927
"21.25","-26.25",2010-07-01,0.0181743558496237
"23.75","-26.25",2010-07-01,0.009040049277246
"21.25","-28.75",2010-08-01,0.0184617713093758
"23.75","-28.75",2010-08-01,0.00266865873709321
"21.25","-26.25",2010-08-01,0.0132956933230162
"23.75","-26.25",2010-08-01,0.00142169347964227
"21.25","-28.75",2010-09-01,0.0456827357411385
"23.75","-28.75",2010-09-01,0.0743214190006256
"21.25","-26.25",2010-09-01,0.0116293365135789
"23.75","-26.25",2010-09-01,0.0075287171639502
"21.25","-28.75",2010-10-01,0.061027105897665
"23.75","-28.75",2010-10-01,0.237877309322357
"21.25","-26.25",2010-10-01,0.0604699030518532
"23.75","-26.25",2010-10-01,0.172974690794945
"21.25","-28.75",2010-11-01,0.680521905422211
"23.75","-28.75",2010-11-01,1.09499955177307
"21.25","-26.25",2010-11-01,1.23695182800293
"23.75","-26.25",2010-11-01,2.10190033912659
"21.25","-28.75",2010-12-01,1.3201664686203
"23.75","-28.75",2010-12-01,2.25070405006409
"21.25","-26.25",2010-12-01,1.36167728900909
